Package name,package,version,source_file,hit_rules_count,hit_rules,rule_IG-001,rule_IG-002,rule_IG-003,rule_IG-004,rule_IG-005,rule_IG-006,rule_IG-007,rule_IG-008,rule_IG-009,rule_IG-010,rule_IG-011,rule_DT-001,rule_DT-002,rule_DT-003,rule_DT-004,rule_DT-006,rule_DT-007,rule_DT-008,rule_DT-009,rule_DT-010,rule_DT-011,rule_DT-012,rule_DT-013,rule_IG-013,rule_IG-014,rule_DT-014,rule_DT-016,rule_DT-017,rule_DT-018,rule_DT-020,rule_DT-030,rule_DT-032,rule_IG-012,rule_DE-001,rule_DE-002,rule_DE-003,rule_DE-004,rule_DE-005,rule_DE-006,rule_DE-007,rule_PE-001,rule_PE-002,rule_PE-003,rule_PE-004,rule_PE-005,rule_PE-006,rule_PE-007,rule_PE-008,rule_PE-009,rule_PE-010,rule_PE-011,rule_PE-012,rule_PE-013,rule_PE-014,rule_PE-015,rule_PE-016,rule_SP-001,rule_SP-002,rule_SP-003,rule_SP-004,malicious_node_count,malicious_ratio,category_diversity,IG_ratio,DT_ratio,DE_ratio,PE_ratio,SP_ratio,malicious_internal_edges,malicious_density,malicious_components,mean_degree_centrality_full,max_degree_centrality_full,mean_malicious_pagerank,max_malicious_pagerank,sum_malicious_pagerank,mean_malicious_betweenness,max_malicious_betweenness,mean_degree_centrality_sub,max_degree_centrality_sub,mean_pagerank_sub,max_pagerank_sub,mean_betweenness_sub,max_betweenness_sub,num_malicious_communities,max_community_maliciousness_ratio,malicious_community_entropy
gardr-finn-7.7.7,gardr-finn,7.7.7,10月3日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333333333333333,1,0,0,0,1,0,0,0,2,0.4,0.6000000000000001,0.19609478923940765,0.23851373452227542,0.3921895784788153,0.05000000000000001,0.10000000000000002,0,0,0.5,0.5,0,0,2,0.3333333333333333,1
testcatplzignore2-1.0.17,testcatplzignore2,1.0.17,10月3日,8,"DE-001,DE-002,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.21794871794871795,3,0.47058823529411764,0,0.4117647058823529,0.11764705882352941,0,4,0.014705882352941176,13,0.022154316271963334,0.03896103896103896,0.01437545728250735,0.023898925043883825,0.24438277380262496,0.001457520807366009,0.006151742993848257,0.029411764705882353,0.1875,0.0588235294117647,0.091264688,0.0004901960784313725,0.008333333333333333,8,0.6666666666666666,2.6986604604011153
mshops-web-metrics-components-99.0.0,mshops-web-metrics-components,99.0.0,10月3日,6,"DE-001,DE-002,DE-003,DE-007,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0.4548736462093863,2,0,0,0.9841269841269841,0.015873015873015872,0,48,0.0030476190476190477,78,0.007275132275132285,0.018115942028985508,0.003343787465064953,0.0060282655814140095,0.4213172205981841,3.0702469832904615e-05,0.0005474308300395257,0.0060952380952381,0.024,0.007936507936507945,0.01605148847482961,3.072196620583717e-06,6.451612903225807e-05,21,0.7142857142857143,3.9386100553088266
mp3-web-lib-99.0.0,mp3-web-lib,99.0.0,10月3日,6,"DE-001,DE-002,DE-003,DE-007,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0.4548736462093863,2,0,0,0.9841269841269841,0.015873015873015872,0,48,0.0030476190476190477,78,0.007275132275132285,0.018115942028985508,0.003343787465064953,0.0060282655814140095,0.4213172205981841,3.0702469832904615e-05,0.0005474308300395257,0.0060952380952381,0.024,0.007936507936507945,0.01605148847482961,3.072196620583717e-06,6.451612903225807e-05,21,0.7142857142857143,3.9386100553088266
toskasldfjaldf-parser-2.0.0,toskasldfjaldf-parser,2.0.0,10月3日,11,"DE-001,DT-001,DT-002,DT-004,DT-010,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.15,4,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333,0,2,0.009523809523809525,13,0.019528619528619527,0.04040404040404041,0.009497779573959498,0.011877515992900496,0.14246669360939246,0.002906617192331478,0.018552875695732836,0.019047619047619046,0.07142857142857142,0.06666666666666665,0.11077116556378597,0,0,7,0.4166666666666667,2.5492553971685004
yajusenpai-8.1.0,yajusenpai,8.1.0,10月3日,5,"DE-003,DE-007,IG-001,PE-001,PE-002",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0.5440379403794038,3,0.0024906600249066002,0,0.9937733499377335,0.0037359900373599006,0,664,0.0010310462945997397,139,0.0017789222618570084,0.060338983050847464,0.0006792467183937326,0.0011176107696036208,0.5454351148701673,8.978542135918394e-06,0.0006381528413402939,0.0020620925891994654,0.10972568578553615,0.0012453300124533014,0.00271665393588148,8.70410079033895e-07,1.556657669185339e-05,21,0.9444444444444444,3.864515213233256
lc-http-3.2.0,lc-http,3.2.0,10月3日,12,"DE-001,DE-002,DT-001,DT-002,DT-003,DT-010,IG-001,IG-002,IG-003,IG-004,IG-007,PE-001",1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.17829457364341086,4,0.43478260869565216,0.17391304347826086,0.34782608695652173,0.043478260869565216,0,0,0,23,0.010869565217391304,0.03125,0.0071946139459259815,0.014311732347196097,0.16547612075629758,9.66064703868538e-05,0.0011903297244094488,0,0,0.043478260869565195,0.0434782608695652,0,0,6,0.5714285714285714,2.04445108611554
csv-parsing-xyz-1.0.0,csv-parsing-xyz,1.0.0,10月3日,9,"DE-001,DE-002,DT-001,DT-002,DT-003,DT-010,IG-001,PE-001,PE-002",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.08823529411764706,4,0.08333333333333333,0.25,0.5,0.16666666666666666,0,3,0.022727272727272728,9,0.014197530864197535,0.022222222222222223,0.006987145910139721,0.00929918889555601,0.08384575092167665,0.000545052515201769,0.0022553897180762855,0.04545454545454545,0.2727272727272727,0.08333333333333333,0.1282600241599028,0.0015151515151515152,0.01818181818181818,6,0.3333333333333333,2.355388542207534
kn-nf-iso-properties-kn1-99.87.31,kn-nf-iso-properties-kn1,99.87.31,10月5日,10,"DE-001,DT-001,DT-002,DT-003,DT-011,IG-001,IG-003,IG-007,PE-001,PE-002",1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.11333333333333333,4,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.11764705882352941,0,0,0,17,0.009869719699960519,0.020134228187919462,0.008226461700576698,0.012804736727427919,0.13984984890980387,0.0001800556972290095,0.0014284418646834753,0,0,0.058823529411764705,0.058823529411764705,0,0,9,0.3333333333333333,2.984234164652489
hrm-absence-frontend-deps-1.0.1,hrm-absence-frontend-deps,1.0.1,10月5日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09375,1,0,0,0,1,0,0,0,3,0.07526881720430108,0.0967741935483871,0.03344266313649754,0.04403462766181218,0.10032798940949261,0.03046594982078853,0.06451612903225806,0,0,0.3333333333333333,0.3333333333333333,0,0,2,0.3333333333333333,0.9182958340544896
hrm-absence-frontend-deps-1.0.0,hrm-absence-frontend-deps,1.0.0,10月5日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09375,1,0,0,0,1,0,0,0,3,0.07526881720430108,0.0967741935483871,0.03344266313649754,0.04403462766181218,0.10032798940949261,0.03046594982078853,0.06451612903225806,0,0,0.3333333333333333,0.3333333333333333,0,0,2,0.3333333333333333,0.9182958340544896
eslint-js-config-0.3.0,eslint-js-config,0.3.0,10月5日,6,"DE-001,DT-003,IG-001,PE-001,PE-002,PE-009",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.03187250996015936,4,0.08333333333333333,0.4166666666666667,0.375,0.125,0,4,0.007246376811594203,20,0.0034906914893617024,0.006648936170212766,0.0013555935678219784,0.0025809128484507128,0.032534245627727484,0.00018916599675609827,0.0025933241493611356,0.014492753623188406,0.08695652173913043,0.04166666666666666,0.0913443513595518,8.23451910408432e-05,0.001976284584980237,10,0.3333333333333333,3.0068665431825226
eslint-js-config-0.3.2,eslint-js-config,0.3.2,10月5日,6,"DE-001,DT-003,IG-001,PE-001,PE-002,PE-009",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.03162055335968379,4,0.08333333333333333,0.4166666666666667,0.375,0.125,0,4,0.007246376811594203,20,0.00346306068601583,0.0065963060686015824,0.0013387816484695166,0.002550773102719906,0.0321307595632684,0.00018656240088113401,0.002572742355430233,0.014492753623188406,0.08695652173913043,0.04166666666666666,0.09134435135955181,8.23451910408432e-05,0.001976284584980237,10,0.3333333333333333,3.0068665431825226
tjt-podlet-frontpage-7.7.7,tjt-podlet-frontpage,7.7.7,10月6日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333333333333333,1,0,0,0,1,0,0,0,2,0.4,0.6000000000000001,0.19609478923940765,0.23851373452227542,0.3921895784788153,0.05000000000000001,0.10000000000000002,0,0,0.5,0.5,0,0,2,0.3333333333333333,1
kn-nf-iso-properties-kn1-99.87.33,kn-nf-iso-properties-kn1,99.87.33,10月6日,13,"DE-001,DE-002,DT-001,DT-002,DT-003,DT-011,DT-032,IG-001,IG-003,IG-007,PE-001,PE-002,PE-015",1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0.14285714285714285,4,0.2,0.1,0.64,0.06,0,19,0.007755102040816327,31,0.006246418338108879,0.020057306590257878,0.002938932653829082,0.005743353760371921,0.1469466326914541,6.455225109508281e-05,0.0005763593847775252,0.015510204081632657,0.08163265306122448,0.020000000000000028,0.04331831721847652,0.001488095238095238,0.01403061224489796,12,0.5714285714285714,3.1909521314928404
simple-app-theme-1.0.2,simple-app-theme,1.0.2,10月6日,7,"DE-001,DT-003,IG-010,PE-001,PE-002,PE-010,PE-015",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14,0.007246376811594203,4,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.6428571428571429,0,1,0.005494505494505495,13,0.0008877709550935857,0.0015535991714137752,0.0005934772437447738,0.0009887368143683545,0.008308681412426834,3.7028788541468215e-07,5.1840303958055504e-06,0.01098901098901099,0.07692307692307693,0.07142857142857142,0.12459102001770093,0,0,9,0.5,3.039148671903071
simple-app-theme-1.0.1,simple-app-theme,1.0.1,10月6日,8,"DE-001,DT-003,DT-004,IG-010,PE-001,PE-002,PE-004,PE-010",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0.007763975155279503,4,0.06666666666666667,0.2,0.13333333333333333,0.6,0,2,0.009523809523809525,13,0.0008631106507854306,0.0015535991714137752,0.0005919680125183277,0.0009887368143683545,0.008879520187774916,3.456020263870367e-07,5.1840303958055504e-06,0.019047619047619046,0.14285714285714285,0.06666666666666665,0.08990959135802468,0,0,9,0.6666666666666666,2.9735572622751856
eslint-js-config-0.3.3,eslint-js-config,0.3.3,10月6日,6,"DE-001,DT-003,IG-001,PE-001,PE-002,PE-009",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.031209362808842653,4,0.08333333333333333,0.4166666666666667,0.375,0.125,0,4,0.007246376811594203,20,0.003417969,0.006510416666666666,0.001320228273725076,0.0025156304635418347,0.03168547856940182,0.00018467082642963204,0.002539155869730552,0.014492753623188406,0.08695652173913043,0.04166666666666665,0.0913443513595518,8.23451910408432e-05,0.001976284584980237,10,0.3333333333333333,3.0068665431825226
mad-5.0.1.2.2.8.-1.0.1,mad-5.0.1.2.2.8.,1.0.1,9月30日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0.45843828715365237,1,0,0,1,0,0,61,0.0018517394208001942,121,0.004953379953379958,0.010101010101010102,0.002294581688983607,0.0040569740865251,0.4176138673950165,0.00022870238060111473,0.005558304564633679,0.0037034788416003823,0.016574585635359115,0.005494505494505474,0.010958355360817287,1.5684131706231154e-05,0.0006445672191528546,16,0.5517241379310345,3.7547420072005853
mad-5.0.1.2.2.8.-1.0.0,mad-5.0.1.2.2.8.,1.0.0,9月30日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0.45843828715365237,1,0,0,1,0,0,61,0.0018517394208001942,121,0.004953379953379958,0.010101010101010102,0.002294581688983607,0.0040569740865251,0.4176138673950165,0.00022870238060111473,0.005558304564633679,0.0037034788416003823,0.016574585635359115,0.005494505494505474,0.010958355360817287,1.5684131706231154e-05,0.0006445672191528546,16,0.5517241379310345,3.7547420072005853
internallib_v125-1.0.9,internallib_v125,1.0.9,9月30日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11764705882352941,1,0,0,0,1,0,0,0,2,0.09375,0.125,0.062414629785156245,0.07231741054687499,0.12482925957031249,0.004166666666666667,0.008333333333333333,0,0,0.5,0.5,0,0,2,0.3333333333333333,1
