package_name,data_type,label,hit_rules_count,hit_rules,rule_IG-001,rule_IG-002,rule_IG-003,rule_IG-004,rule_IG-005,rule_IG-006,rule_IG-007,rule_IG-008,rule_IG-009,rule_IG-010,rule_IG-011,rule_DT-001,rule_DT-002,rule_DT-003,rule_DT-004,rule_DT-006,rule_DT-007,rule_DT-008,rule_DT-009,rule_DT-010,rule_DT-011,rule_DT-012,rule_DT-013,rule_IG-013,rule_IG-014,rule_DT-014,rule_DT-016,rule_DT-017,rule_DT-018,rule_DT-020,rule_DT-030,rule_DT-032,rule_IG-012,rule_DE-001,rule_DE-002,rule_DE-003,rule_DE-004,rule_DE-005,rule_DE-006,rule_DE-007,rule_PE-001,rule_PE-002,rule_PE-003,rule_PE-004,rule_PE-005,rule_PE-006,rule_PE-007,rule_PE-008,rule_PE-009,rule_PE-010,rule_PE-011,rule_PE-012,rule_PE-013,rule_PE-014,rule_PE-015,rule_PE-016,rule_SP-001,rule_SP-002,rule_SP-003,rule_SP-004,malicious_node_count,malicious_ratio,category_diversity,IG_ratio,DT_ratio,DE_ratio,PE_ratio,SP_ratio,malicious_internal_edges,malicious_density,malicious_components,mean_degree_centrality_full,max_degree_centrality_full,mean_malicious_pagerank,max_malicious_pagerank,sum_malicious_pagerank,mean_malicious_betweenness,max_malicious_betweenness,mean_degree_centrality_sub,max_degree_centrality_sub,mean_pagerank_sub,max_pagerank_sub,mean_betweenness_sub,max_betweenness_sub,num_malicious_communities,max_community_maliciousness_ratio,malicious_community_entropy
hieutndev-toolkit-0.0.7,unknown,-1,5,"DE-001,DE-002,DT-001,IG-001,IG-013",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.02403846153846154,3,0.2,0.2,0.6,0.0,0.0,0,0.0,30,0.0013900026730820636,0.0024057738572574178,0.0009259194659633003,0.0012060051077384787,0.02777758397889901,4.016059087556524e-06,3.2128472700452194e-05,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,12,0.16,3.440223928941852
hieutndev-toolkit-0.1.1,unknown,-1,5,"DE-001,DE-002,DT-001,IG-001,IG-013",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.02403846153846154,3,0.2,0.2,0.6,0.0,0.0,0,0.0,30,0.0013900026730820636,0.0024057738572574178,0.0009259194659633003,0.0012060051077384787,0.02777758397889901,4.016059087556524e-06,3.2128472700452194e-05,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,12,0.16,3.440223928941852
hikvideoctrl-0.0.5,unknown,-1,1,IG-007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.004431314623338257,1,1.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0007390983000739098,0.0007390983000739098,0.0009728980009502162,0.0009847558706367417,0.005837388005701297,0.0,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,6,0.06666666666666667,2.584962500721156
hitcore-1.3.4,unknown,-1,1,DE-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004672897196261682,1,0.0,0.0,1.0,0.0,0.0,0,0.0,1,0.009389671361502348,0.009389671361502348,0.003548161192199244,0.003548161192199244,0.003548161192199244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.038461538461538464,-0.0
hizbs-warsh-dataset-1.0.0,unknown,-1,2,"DE-001,IG-001",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.019169329073482427,2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,0.0,6,0.006410256410256411,0.01282051282051282,0.002934975175215175,0.003473416396579645,0.01760985105129105,0.0,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,4,0.25,1.9182958340544896
hmtestlh-1.0.19,unknown,-1,2,"DT-004,IG-001",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.008968609865470852,2,0.5,0.5,0.0,0.0,0.0,0,0.0,8,0.001122334455667789,0.001122334455667789,0.0011684684320827467,0.001254418338012263,0.009347747456661974,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,3,0.18181818181818182,1.5
homebridge-chaffolink-0.2.0,unknown,-1,2,"DE-005,DT-011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.01644736842105263,2,0.0,0.2,0.8,0.0,0.0,0,0.0,5,0.0066006600660066,0.006600660066006601,0.0037503773918543975,0.004974869930374132,0.018751886959271987,0.00011295434179179509,0.00019933119139728544,0.0,0.0,0.2,0.2,0.0,0.0,4,0.14285714285714285,1.9219280948873623
homebridge-loxone-proxy-1.11.0,unknown,-1,12,"DE-001,DE-002,DE-005,DT-001,DT-002,DT-003,DT-014,DT-032,IG-001,IG-010,PE-001,PE-007",1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.02719886965736489,4,0.06493506493506493,0.2987012987012987,0.5714285714285714,0.06493506493506493,0.0,10,0.0017088174982911825,67,0.000619521820935249,0.0014134275618374558,0.0003539223482297836,0.000505529872440921,0.027252020813693337,9.184589634173512e-08,3.5360670091568023e-06,0.003417634996582364,0.039473684210526314,0.012987012987012983,0.028440618429533597,2.2784233310549097e-05,0.0005263157894736842,22,0.18,4.0391385622741725
homebridge-loxone-proxy-1.12.0,unknown,-1,12,"DE-001,DE-002,DE-005,DT-001,DT-002,DT-003,DT-014,DT-032,IG-001,IG-010,PE-001,PE-007",1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.021673690547862733,4,0.05555555555555555,0.2222222222222222,0.6388888888888888,0.08333333333333333,0.0,10,0.0019561815336463224,62,0.0005227675733547462,0.0012044564890093346,0.00028814159584040843,0.00043227044195900884,0.020746194900509406,7.950853902410808e-07,2.1090686141131826e-05,0.003912363067292645,0.04225352112676056,0.013888888888888886,0.030257329242219612,2.7945450480661743e-05,0.0006036217303822937,20,0.15254237288135594,3.8398608570970625
htswap-0.15.0,unknown,-1,2,"DT-014,PE-010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.01593625498007968,2,0.0,0.5,0.0,0.5,0.0,0,0.0,8,0.005988023952095808,0.00998003992015968,0.0034654879862751333,0.005334384465373142,0.027723903890201067,0.0012079990299122038,0.007478921560143118,0.0,0.0,0.125,0.125,0.0,0.0,6,0.047619047619047616,2.5
